work_year,exp_level,emp_type,salary
2024,SE,FT,226000
2024,SE,FT,132000
2024,EN,FT,108000
2024,EN,FT,72200
2024,SE,FT,247500
2024,SE,FT,172200
2024,SE,FT,215000
2024,SE,FT,146900
2024,SE,FT,270250
2024,SE,FT,144000
2024,SE,FT,212000
2024,SE,FT,93300
2024,SE,FT,180000
2024,SE,FT,121056
2024,MI,FT,124935
2024,MI,FT,76050
2024,MI,FT,115500
2024,MI,FT,100000
2024,SE,FT,156000
2024,SE,FT,105267
2024,MI,FT,250000
2024,MI,FT,90100
2024,MI,FT,166000
2024,MI,FT,73000
2024,SE,FT,237600
2024,SE,FT,146900
2024,MI,FT,198000
2024,MI,FT,114800
2024,SE,FT,150000
2024,SE,FT,140000
2024,SE,FT,138000
2024,SE,FT,86000
2024,MI,FT,205600
2024,MI,FT,105700
2024,SE,FT,226000
2024,SE,FT,132000
2024,EN,PT,133000
2024,EN,PT,58400
2024,MI,FT,154000
2024,MI,FT,105000
2024,SE,FT,255800
2024,SE,FT,255800
2024,SE,FT,155000
2024,SE,FT,132000
2024,SE,FT,185000
2024,SE,FT,130000
2024,MI,FT,43626
2024,MI,FT,34903
2024,SE,FT,226000
2024,SE,FT,132000
2024,SE,FT,136300
2024,SE,FT,115900
2024,SE,FT,89000
2024,SE,FT,76000
2024,MI,FT,440000
2024,MI,FT,245000
2024,SE,FT,204300
2024,SE,FT,115400
2024,SE,FT,337300
2024,SE,FT,192700
2024,SE,FT,176000
2024,SE,FT,151000
2024,MI,FT,185000
2024,MI,FT,79600
2024,SE,FT,175000
2024,SE,FT,170000
2024,SE,FT,386100
2024,SE,FT,207900
2024,MI,FT,195500
2024,MI,FT,141300
2024,MI,FT,192500
2024,MI,FT,148000
2024,SE,FT,234000
2024,SE,FT,146000
2024,SE,FT,255800
2024,SE,FT,255800
2024,EN,FT,75000
2024,EN,FT,55000
2024,MI,FT,81650
2024,MI,FT,51175
2024,MI,FT,136000
2024,MI,FT,106700
2024,MI,FT,167500
2024,MI,FT,106500
2024,SE,FT,240500
2024,SE,FT,123700
2024,SE,FT,250000
2024,SE,FT,200000
2024,MI,FT,109000
2024,MI,FT,93500
2024,MI,FT,75000
2024,MI,FT,70000
2024,SE,FT,206000
2024,SE,FT,106605
2024,EN,FT,135000
2024,EN,FT,115000
2024,MI,FT,48884
2024,MI,FT,42507
2024,SE,FT,71179
2024,SE,FT,60860
2024,SE,FT,156000
2024,SE,FT,95105
2024,MI,FT,94415
2024,MI,FT,69785
2024,MI,FT,140000
2024,MI,FT,65000
2024,EN,FT,162240
2024,EN,FT,47840
2024,EN,FT,166000
2024,EN,FT,104000
2024,MI,FT,184800
2024,MI,FT,107100
2024,SE,FT,247250
2024,SE,FT,100000
2024,MI,FT,95000
2024,MI,FT,75000
2024,MI,FT,120000
2024,MI,FT,80000
2024,MI,FT,171240
2024,MI,FT,81960
2024,EX,FT,160000
2024,EX,FT,100000
2024,SE,FT,150000
2024,SE,FT,80000
2024,SE,FT,212800
2024,SE,FT,177300
2024,SE,FT,144000
2024,SE,FT,113000
2024,MI,FT,120000
2024,MI,FT,80000
2024,SE,FT,246500
2024,SE,FT,168500
2024,MI,FT,140000
2024,MI,FT,125000
2024,EN,FT,93000
2024,EN,FT,65750
2024,SE,FT,175000
2024,SE,FT,140000
2024,SE,FT,169200
2024,SE,FT,130100
2024,EX,FT,204500
2024,EX,FT,130000
2024,SE,FT,278700
2024,SE,FT,159300
2024,SE,FT,140000
2024,SE,FT,95000
2024,EX,FT,219650
2024,EX,FT,136000
2024,SE,FT,140000
2024,SE,FT,90000
2024,SE,FT,324000
2024,SE,FT,220000
2024,SE,FT,230000
2024,SE,FT,175000
2024,SE,FT,145360
2024,SE,FT,107440
2024,MI,FT,179000
2024,MI,FT,106500
2024,SE,FT,187000
2024,SE,FT,143800
2024,MI,FT,133903
2024,MI,FT,96411
2024,EN,FT,93000
2024,EN,FT,65750
2024,SE,FT,195000
2024,SE,FT,165000
2024,MI,FT,81650
2024,MI,FT,51175
2024,MI,FT,210000
2024,MI,FT,140000
2024,SE,FT,232000
2024,SE,FT,208000
2023,EN,FT,50000
2024,SE,FT,200400
2024,SE,FT,116500
2024,SE,FT,188500
2024,SE,FT,165100
2024,MI,FT,166363
2024,MI,FT,103977
2024,MI,FT,128600
2024,MI,FT,100000
2024,SE,FT,133650
2024,SE,FT,68150
2024,SE,FT,210000
2024,SE,FT,181000
2024,SE,FT,257600
2024,SE,FT,224100
2024,MI,FT,144200
2024,MI,FT,72100
2024,MI,FT,229900
2024,MI,FT,201400
2024,MI,FT,212000
2024,MI,FT,93300
2024,SE,FT,135000
2024,SE,FT,90000
2024,SE,FT,107000
2024,SE,FT,68400
2024,SE,FT,145000
2024,SE,FT,95000
2024,SE,FT,230000
2024,SE,FT,200000
2024,MI,FT,280000
2024,MI,FT,230000
2024,SE,FT,65000
2024,SE,FT,55000
2024,SE,FT,267900
2024,SE,FT,234700
2024,SE,FT,220000
2024,SE,FT,170000
2024,MI,FT,90500
2024,MI,FT,49900
2024,SE,FT,242000
2024,SE,FT,215000
2024,SE,FT,180000
2024,SE,FT,162000
2024,SE,FT,165000
2024,SE,FT,71000
2024,MI,FT,280000
2024,MI,FT,230000
2024,SE,FT,155000
2024,SE,FT,139500
2024,MI,FT,150000
2024,MI,FT,120000
2024,MI,FT,94625
2024,MI,FT,57500
2024,MI,FT,107755
2024,MI,FT,79645
2024,SE,FT,195500
2024,SE,FT,132600
2024,MI,FT,167000
2024,MI,FT,121000
2024,SE,FT,195000
2024,SE,FT,64200
2024,SE,FT,185400
2024,SE,FT,92700
2024,SE,FT,195500
2024,SE,FT,141300
2024,SE,FT,110000
2024,SE,FT,70000
2024,MI,FT,222200
2024,MI,FT,136000
2024,SE,FT,750000
2024,SE,FT,150000
2024,SE,FT,220800
2024,SE,FT,124800
2024,SE,FT,234000
2024,SE,FT,146000
2024,SE,FT,254400
2024,SE,FT,151600
2024,SE,FT,101763
2024,SE,FT,81410
2024,SE,FT,304750
2024,SE,FT,160000
2024,MI,FT,96200
2024,MI,FT,69800
2024,MI,FT,179000
2024,MI,FT,112000
2024,SE,FT,54395
2024,SE,FT,45585
2024,SE,FT,190196
2024,SE,FT,155615
2024,SE,FT,131200
2024,SE,FT,95300
2024,SE,FT,190196
2024,SE,FT,155615
2024,EN,FT,158100
2024,EN,FT,138500
2024,SE,FT,418000
2024,SE,FT,141000
2024,SE,FT,54395
2024,SE,FT,45585
2024,SE,FT,189000
2024,SE,FT,145400
2024,SE,FT,175000
2024,SE,FT,150000
2024,SE,FT,147000
2024,SE,FT,92000
2024,MI,FT,154000
2024,MI,FT,102000
2024,MI,FT,158500
2024,MI,FT,105646
2024,SE,FT,155000
2024,SE,FT,139000
2024,MI,FT,27979
2024,MI,FT,25742
2024,SE,FT,251000
2024,SE,FT,157000
2024,SE,FT,300000
2024,SE,FT,235000
2024,SE,FT,100000
2024,SE,FT,81500
2024,SE,FT,240000
2024,SE,FT,200000
2024,MI,FT,222200
2024,MI,FT,136000
2024,SE,FT,240000
2024,SE,FT,200000
2024,EN,FT,95000
2024,EN,FT,75000
2024,MI,FT,170200
2024,MI,FT,68400
2024,MI,FT,210100
2024,MI,FT,210100
2024,SE,FT,164000
2024,SE,FT,117000
2024,MI,FT,175000
2024,MI,FT,152000
2024,MI,FT,186846
2024,MI,FT,186846
2024,MI,FT,153000
2024,MI,FT,106800
2024,MI,FT,120000
2024,SE,FT,110000
2024,SE,FT,60000
2024,EN,FT,86600
2024,EN,FT,57700
2024,SE,FT,134200
2024,SE,FT,94800
2024,SE,FT,329200
2024,SE,FT,259900
2024,SE,FT,260000
2024,SE,FT,136000
2024,MI,FT,120800
2024,MI,FT,80500
2024,EN,FT,23000
2024,EN,FT,23000
2024,SE,FT,200000
2024,SE,FT,170000
2024,MI,FT,210100
2024,MI,FT,210100
2024,SE,FT,255800
2024,SE,FT,255800
2024,MI,FT,176000
2024,MI,FT,158000
2024,SE,FT,296400
2024,SE,FT,148594
2024,SE,FT,145000
2024,SE,FT,106500
2024,EX,FT,120000
2024,EX,FT,96000
2024,SE,FT,165000
2024,SE,FT,150000
2024,EN,FT,150000
2024,EN,FT,103000
2024,SE,FT,170000
2024,SE,FT,145000
2024,SE,FT,195500
2024,SE,FT,141300
2024,SE,FT,255800
2024,SE,FT,255800
2024,MI,FT,222200
2024,MI,FT,136000
2024,MI,FT,210100
2024,MI,FT,210100
2024,MI,FT,85000
2024,MI,FT,75000
2024,MI,FT,168000
2024,MI,FT,112000
2024,MI,FT,105000
2024,MI,FT,70000
2023,SE,FT,110000
2024,MI,FT,100000
2024,MI,FT,88000
2024,SE,FT,215000
2024,SE,FT,146900
2024,SE,FT,237600
2024,SE,FT,146900
2024,MI,FT,134500
2024,MI,FT,100000
2024,SE,FT,188000
2024,SE,FT,118000
2024,SE,FT,210000
2024,SE,FT,132000
2024,MI,FT,147000
2024,MI,FT,92000
2024,MI,FT,116000
2024,MI,FT,97800
2024,MI,FT,60000
2024,MI,FT,54000
2024,SE,FT,187500
2024,SE,FT,120000
2024,SE,FT,108500
2024,SE,FT,78800
2024,MI,FT,195200
2024,MI,FT,83900
2024,MI,FT,89500
2024,MI,FT,65000
2024,EN,FT,124000
2024,EN,FT,74000
2024,EN,FT,78800
2024,EN,FT,44100
2024,MI,FT,188500
2024,MI,FT,165100
2024,SE,FT,206000
2024,SE,FT,106605
2024,SE,FT,100000
2024,SE,FT,90000
2024,SE,FT,160000
2024,SE,FT,128000
2024,MI,FT,229900
2024,MI,FT,201400
2024,SE,FT,198000
2024,SE,FT,132000
2024,MI,FT,240000
2024,MI,FT,160000
2024,SE,FT,140726
2024,SE,FT,107197
2024,SE,FT,180000
2024,SE,FT,139000
2024,SE,FT,331640
2024,SE,FT,283780
2024,MI,FT,145000
2024,MI,FT,120000
2024,SE,FT,230000
2024,SE,FT,175000
2024,MI,FT,180000
2024,MI,FT,162000
2024,MI,FT,90000
2024,MI,FT,80000
2024,SE,FT,243000
2024,SE,FT,162000
2024,SE,FT,152375
2024,SE,FT,94000
2024,SE,FT,218500
2024,SE,FT,161500
2024,SE,FT,240000
2024,SE,FT,190000
2024,MI,FT,160000
2024,MI,FT,100000
2024,EX,FT,300000
2024,EX,FT,220000
2024,MI,FT,226844
2024,MI,FT,120672
2024,MI,FT,3300000
2024,EN,FT,95000
2024,EN,FT,80000
2024,MI,FT,82000
2024,MI,FT,77000
2024,MI,FT,124935
2024,MI,FT,76050
2024,SE,FT,296980
2024,SE,FT,123740
2024,MI,FT,130000
2024,MI,FT,122500
2024,SE,FT,60000
2024,SE,FT,38000
2024,SE,FT,133504
2024,SE,FT,83576
2024,MI,FT,106050
2024,MI,FT,80420
2024,SE,FT,160000
2024,SE,FT,150000
2024,MI,FT,160000
2024,MI,FT,70000
2024,MI,FT,196000
2024,MI,FT,140000
2024,SE,FT,140000
2024,SE,FT,125000
2024,SE,FT,220600
2024,SE,FT,140100
2024,MI,FT,440000
2024,MI,FT,295000
2024,SE,FT,227700
2024,SE,FT,135482
2024,SE,FT,60000
2024,SE,FT,40000
2024,EX,FT,326000
2024,EX,FT,237500
2024,SE,FT,187000
2024,SE,FT,143800
2024,SE,FT,110000
2024,SE,FT,70000
2024,SE,FT,324000
2024,SE,FT,159000
2024,MI,FT,160000
2024,MI,FT,70000
2024,MI,FT,113500
2024,MI,FT,96475
2024,SE,FT,190000
2024,SE,FT,105301
2024,SE,FT,164640
2024,SE,FT,131712
2024,SE,FT,170000
2024,SE,FT,130000
2024,EX,FT,290000
2024,EX,FT,207000
2024,SE,FT,221000
2024,SE,FT,185000
2024,MI,FT,176000
2024,MI,FT,151000
2024,SE,FT,164000
2024,SE,FT,115000
2024,SE,FT,165000
2024,SE,FT,100000
2024,MI,FT,240960
2024,MI,FT,200800
2024,MI,FT,110000
2024,MI,FT,95000
2024,SE,FT,322000
2024,SE,FT,230000
2024,SE,FT,316900
2024,SE,FT,181100
2024,EX,FT,212000
2024,EX,FT,190000
2024,SE,FT,105000
2024,SE,FT,80000
2024,SE,FT,212000
2024,SE,FT,93300
2024,SE,FT,250900
2024,SE,FT,135200
2024,EX,FT,381500
2024,EX,FT,221000
2024,MI,FT,179000
2024,MI,FT,112000
2024,EN,FT,110000
2024,EN,FT,90000
2024,SE,FT,234000
2024,SE,FT,146000
2024,SE,FT,234000
2024,SE,FT,146000
2024,SE,FT,200000
2024,SE,FT,175000
2024,SE,FT,243500
2024,SE,FT,146100
2024,MI,FT,140000
2024,MI,FT,65000
2024,MI,FT,72360
2024,MI,FT,37440
2024,MI,FT,100000
2024,MI,FT,70000
2024,EN,FT,105000
2024,EN,FT,75000
2024,SE,FT,130000
2024,SE,FT,126500
2024,SE,FT,78000
2024,SE,FT,145000
2024,SE,FT,120000
2024,EN,FT,115000
2024,EN,FT,90000
2024,SE,FT,135000
2024,SE,FT,110000
2024,SE,FT,140000
2024,SE,FT,115000
2024,SE,FT,150000
2024,SE,FT,140000
2024,SE,FT,185000
2024,SE,FT,120000
2024,SE,FT,199700
2024,SE,FT,165100
2024,MI,FT,179000
2024,MI,FT,112000
2024,EX,FT,179000
2024,EX,FT,112000
2024,SE,FT,170000
2024,SE,FT,130000
2024,MI,FT,123600
2024,MI,FT,79900
2024,SE,FT,152375
2024,SE,FT,94000
2024,SE,FT,365100
2024,SE,FT,260800
2024,SE,FT,65000
2024,SE,FT,45000
2024,MI,FT,120000
2024,MI,FT,94400
2024,SE,FT,130000
2024,SE,FT,240500
2024,SE,FT,192500
2024,SE,FT,100000
2024,SE,FT,80000
2024,SE,FT,179000
2024,SE,FT,112000
2024,EN,FT,260100
2024,EN,FT,185800
2024,SE,FT,138000
2024,SE,FT,86000
2024,EX,FT,143297
2024,EX,FT,114638
2024,EN,FT,26000
2024,EN,FT,21000
2024,EN,FT,157900
2024,EN,FT,105300
2024,EN,FT,180700
2024,EN,FT,97000
2024,MI,FT,206000
2024,MI,FT,134000
2024,MI,FT,170000
2024,MI,FT,125100
2024,EX,FT,209700
2024,EX,FT,161300
2024,SE,FT,250000
2024,SE,FT,200000
2024,SE,FT,300000
2024,SE,FT,185000
2024,EN,FT,83646
2024,EN,FT,65407
2024,SE,FT,195000
2024,SE,FT,160000
2024,SE,FT,179000
2024,SE,FT,112000
2024,SE,FT,169200
2024,SE,FT,130100
2024,MI,FT,166000
2024,MI,FT,73100
2024,MI,FT,130000
2024,MI,FT,100000
2024,SE,FT,184000
2024,SE,FT,123000
2024,EN,FT,144650
2024,EN,FT,86800
2024,SE,FT,140000
2024,SE,FT,120000
2024,MI,FT,260100
2024,MI,FT,185800
2024,SE,FT,125000
2024,SE,FT,97000
2024,SE,FT,303400
2024,SE,FT,216700
2024,SE,FT,119786
2024,SE,FT,95828
2024,MI,FT,60000
2024,MI,FT,50000
2024,SE,FT,104000
2024,SE,FT,80000
2024,SE,FT,294000
2024,SE,FT,204000
2024,SE,FT,272400
2024,SE,FT,155600
2024,MI,FT,184000
2024,MI,FT,123000
2024,SE,FT,303400
2024,SE,FT,216700
2024,MI,FT,187000
2024,MI,FT,125000
2024,SE,FT,44400
2024,SE,FT,31200
2024,SE,FT,144000
2024,SE,FT,113000
2024,SE,FT,143500
2024,SE,FT,77000
2024,SE,FT,88000
2024,SE,FT,71000
2024,EN,FT,40000
2024,EN,FT,33400
2024,SE,FT,110000
2024,SE,FT,87000
2024,SE,FT,190000
2024,SE,FT,135000
2024,SE,FT,55000
2024,SE,FT,52000
2024,SE,FT,260000
2024,SE,FT,136000
2024,MI,CT,57000
2024,SE,FT,250000
2024,SE,FT,184900
2024,MI,FT,148100
2024,MI,FT,98700
2024,SE,FT,140032
2024,SE,FT,100022
2024,MI,FT,120000
2024,MI,FT,62100
2024,EN,FT,250000
2024,EN,FT,150000
2024,EX,FT,219650
2024,EX,FT,136000
2024,MI,FT,87800
2024,MI,FT,76300
2024,MI,FT,148100
2024,MI,FT,98700
2024,MI,FT,145500
2024,MI,FT,93000
2024,MI,FT,85000
2024,MI,FT,75000
2024,MI,FT,105000
2024,MI,FT,70000
2024,SE,FT,204662
2024,SE,FT,184662
2024,MI,FT,179000
2024,MI,FT,112000
2024,EN,FT,115000
2024,EN,FT,85000
2024,EX,FT,225000
2024,EX,FT,180000
2024,SE,FT,175000
2024,SE,FT,110000
2024,SE,FT,252000
2024,SE,FT,157500
2024,SE,FT,267900
2024,SE,FT,234700
2024,EN,FT,195500
2024,EN,FT,68000
2024,SE,FT,120000
2024,SE,FT,90000
2024,SE,FT,242000
2024,SE,FT,106200
2024,SE,FT,171210
2024,SE,FT,92190
2024,SE,FT,215000
2024,SE,FT,146900
2024,MI,FT,222200
2024,MI,FT,136000
2024,MI,FT,246000
2024,MI,FT,190000
2024,MI,FT,165000
2024,MI,FT,129600
2024,MI,FT,200400
2024,MI,FT,126900
2024,SE,FT,322000
2024,SE,FT,230000
2024,SE,FT,175520
2024,SE,FT,103786
2024,SE,FT,170000
2024,SE,FT,130000
2024,SE,FT,195000
2024,SE,FT,146900
2024,MI,FT,170400
2024,MI,FT,106500
2024,MI,FT,51284
2024,MI,FT,41027
2024,MI,FT,134500
2024,MI,FT,100000
2024,MI,FT,159000
2024,MI,FT,111300
2024,MI,FT,173400
2024,MI,FT,99100
2024,SE,FT,185000
2024,SE,FT,79600
2024,EX,FT,323700
2024,EX,FT,190500
2024,MI,FT,125800
2024,MI,FT,83900
2024,SE,FT,218000
2024,SE,FT,145000
2024,SE,FT,258100
2024,SE,FT,151900
2024,MI,FT,179000
2024,MI,FT,106500
2024,MI,FT,212800
2024,MI,FT,111600
2024,SE,FT,166700
2024,SE,FT,150000
2024,SE,FT,220000
2024,SE,FT,170000
2024,SE,FT,418000
2024,SE,FT,141000
2024,SE,FT,440000
2024,SE,FT,100000
2024,EX,FT,260000
2024,EX,FT,246100
2024,EX,FT,181900
2024,SE,FT,130000
2024,SE,FT,110000
2024,MI,FT,133000
2024,MI,FT,58300
2024,EN,FT,91000
2024,EN,FT,70000
2024,SE,FT,212000
2024,SE,FT,93300
2024,EX,FT,177500
2024,EX,FT,117500
2024,MI,FT,137930
2024,MI,FT,74270
2024,EN,FT,95000
2024,EN,FT,70000
2024,SE,FT,258720
2024,SE,FT,160000
2024,EN,FT,85000
2024,EN,FT,58500
2024,MI,FT,154800
2024,MI,FT,76300
2024,MI,FT,170200
2024,MI,FT,83900
2024,SE,FT,205000
2024,SE,FT,165000
2024,MI,FT,250000
2024,MI,FT,131600
2024,SE,FT,240000
2024,SE,FT,187000
2024,MI,FT,134600
2024,MI,FT,103000
2024,SE,FT,324000
2024,SE,FT,159000
2024,MI,FT,74276
2024,MI,FT,70230
2024,SE,FT,385000
2024,SE,FT,245000
2024,MI,FT,385000
2024,MI,FT,245000
2024,MI,FT,214300
2024,MI,FT,108500
2024,SE,FT,245700
2024,SE,FT,132300
2024,MI,FT,80000
2024,MI,FT,73000
2024,SE,FT,263500
2024,SE,FT,189360
2024,SE,FT,175000
2024,SE,FT,125000
2024,EX,FT,175762
2024,EX,FT,97254
2024,SE,FT,218213
2024,SE,FT,178538
2024,MI,FT,440000
2024,MI,FT,295000
2024,MI,FT,118600
2024,MI,FT,96800
2024,MI,FT,198800
2024,MI,FT,90700
2024,SE,FT,145000
2024,SE,FT,115000
2024,SE,FT,269100
2024,SE,FT,131300
2024,MI,FT,440000
2024,MI,FT,245000
2024,EN,FT,99900
2024,EN,FT,83000
2024,MI,FT,240960
2024,MI,FT,190000
2024,SE,FT,178600
2024,SE,FT,67200
2024,MI,FT,170200
2024,MI,FT,83900
2024,SE,FT,169000
2024,SE,FT,120000
2024,SE,FT,225000
2024,SE,FT,153000
2024,SE,FT,450000
2024,SE,FT,245000
2024,SE,FT,99500
2024,SE,FT,53300
2024,SE,FT,240960
2024,SE,FT,200800
2024,MI,FT,170200
2024,MI,FT,83900
2024,MI,FT,125000
2024,MI,FT,115000
2024,SE,FT,261050
2024,SE,FT,187000
2024,SE,FT,331640
2024,SE,FT,283780
2024,SE,FT,146500
2024,SE,FT,96000
2024,SE,FT,235000
2024,SE,FT,185000
2024,MI,FT,140400
2024,MI,FT,90000
2024,SE,FT,440000
2024,SE,FT,245000
2024,MI,FT,179000
2024,MI,FT,112000
2024,SE,FT,178600
2024,SE,FT,76300
2024,SE,FT,260000
2024,SE,FT,225000
2024,SE,FT,165000
2024,SE,FT,137000
2024,SE,FT,260000
2024,SE,FT,136000
2024,SE,FT,296100
2024,SE,FT,144500
2024,SE,FT,278700
2024,SE,FT,159300
2024,SE,FT,206000
2024,SE,FT,140250
2024,MI,FT,100000
2024,MI,FT,75000
2024,SE,FT,180000
2024,SE,FT,140000
2024,SE,FT,235000
2024,SE,FT,153000
2024,SE,FT,440000
2024,SE,FT,245000
2024,SE,FT,116800
2024,SE,FT,87600
2024,SE,FT,170000
2024,SE,FT,125000
2024,SE,FT,283500
2024,SE,FT,149000
2024,EN,FT,26000
2024,SE,FT,357900
2024,SE,FT,189400
2024,SE,FT,212000
2024,SE,FT,93400
2024,SE,FT,128656
2024,SE,FT,103330
2024,SE,FT,250900
2024,SE,FT,135200
2024,SE,FT,414000
2024,SE,FT,216000
2024,MI,FT,69000
2024,MI,FT,51000
2024,SE,FT,109000
2024,SE,FT,62300
2024,MI,FT,134160
2024,MI,FT,72240
2024,MI,FT,90500
2024,MI,FT,42400
2024,SE,FT,381500
2024,SE,FT,202500
2024,SE,FT,257000
2024,SE,FT,129000
2024,EN,FT,120000
2024,EN,FT,100000
2024,SE,FT,209990
2024,SE,FT,140000
2024,EN,FT,80000
2024,EN,FT,45700
2024,SE,FT,138000
2024,SE,FT,86000
2024,SE,FT,152000
2024,SE,FT,133200
2024,SE,FT,135000
2024,SE,FT,120000
2024,SE,FT,175000
2024,SE,FT,150000
2024,MI,FT,100000
2024,MI,FT,95000
2024,SE,FT,134200
2024,SE,FT,117000
2024,MI,FT,179000
2024,MI,FT,112000
2024,SE,FT,234000
2024,SE,FT,146000
2024,EN,FT,75065
2024,EN,FT,41419
2024,MI,FT,107800
2024,MI,FT,61600
2024,SE,FT,324000
2024,SE,FT,159000
2024,EN,FT,80000
2024,EN,FT,75000
2024,SE,FT,303400
2024,SE,FT,216700
2024,SE,FT,179000
2024,SE,FT,112000
2024,SE,FT,247300
2024,SE,FT,139700
2024,EN,FT,93000
2024,EN,FT,65750
2024,MI,FT,222200
2024,MI,FT,136000
2024,SE,FT,234000
2024,SE,FT,146000
2024,MI,FT,130000
2024,MI,FT,90800
2024,EN,FT,93000
2024,EN,FT,65750
2024,EN,PT,15000
2024,MI,FT,166000
2024,MI,FT,73100
2024,MI,FT,166000
2024,MI,FT,73100
2024,SE,FT,179000
2024,SE,FT,112000
2024,SE,FT,186754
2024,SE,FT,101000
2024,SE,FT,64000
2024,SE,FT,54000
2024,SE,FT,212000
2024,SE,FT,93300
2024,SE,FT,138000
2024,SE,FT,86000
2024,MI,FT,106050
2024,MI,FT,80420
2024,SE,FT,234000
2024,SE,FT,146000
2024,EN,FT,179000
2024,EN,FT,112000
2024,SE,FT,171210
2024,SE,FT,92190
2024,MI,FT,110630
2024,MI,FT,59570
2024,SE,FT,234000
2024,SE,FT,146000
2024,SE,FT,186000
2024,SE,FT,81800
2024,SE,FT,95000
2024,SE,FT,80000
2024,SE,FT,160000
2024,SE,FT,94100
2024,EN,FT,40000
2024,EN,FT,30000
2024,EX,FT,225000
2024,EX,FT,215000
2024,SE,FT,303400
2024,SE,FT,216700
2024,EN,FT,45000
2024,EN,FT,45000
2024,EN,FT,179000
2024,EN,FT,112000
2024,MI,FT,166000
2024,MI,FT,73100
2024,SE,FT,130000
2024,SE,FT,110000
2024,MI,FT,115000
2024,MI,FT,80000
2024,MI,FT,179000
2024,MI,FT,112000
2024,SE,FT,195000
2024,SE,FT,170000
2024,MI,FT,78000
2024,MI,FT,54000
2024,MI,FT,179000
2024,MI,FT,112000
2024,SE,FT,440000
2024,SE,FT,295000
2024,SE,FT,130000
2024,SE,FT,120000
2024,SE,FT,152375
2024,SE,FT,94000
2024,SE,FT,180000
2024,SE,FT,130000
2024,SE,FT,195000
2024,SE,FT,165000
2024,MI,FT,218000
2024,MI,FT,152600
2024,MI,FT,750000
2024,MI,FT,150000
2024,SE,FT,136197
2024,SE,FT,100000
2024,SE,FT,440000
2024,SE,FT,295000
2024,EX,FT,179000
2024,EX,FT,112000
2024,MI,FT,175100
2024,MI,FT,82915
2024,SE,FT,112000
2024,SE,FT,109000
2024,MI,FT,116550
2024,MI,FT,79200
2024,MI,FT,168000
2024,MI,FT,120000
2024,MI,FT,154400
2024,MI,FT,76900
2024,SE,FT,210000
2024,SE,FT,160000
2024,SE,FT,116000
2024,SE,FT,90000
2024,SE,FT,247600
2024,SE,FT,127300
2024,MI,FT,40000
2024,MI,FT,35000
2024,SE,FT,190600
2024,SE,FT,94400
2024,SE,FT,258100
2024,SE,FT,151900
2024,MI,FT,720000
2024,MI,FT,100000
2024,SE,FT,140000
2024,SE,FT,100000
2024,SE,FT,171000
2024,SE,FT,93000
2024,SE,FT,104000
2024,SE,FT,80000
2024,MI,FT,158000
2024,MI,FT,106000
2024,MI,FT,720000
2024,MI,FT,100000
2024,SE,FT,140130
2024,SE,FT,84870
2024,MI,FT,720000
2024,MI,FT,100000
2024,SE,FT,278700
2024,SE,FT,159300
2024,SE,FT,220000
2024,SE,FT,170000
2024,MI,FT,117750
2024,MI,FT,70650
2024,SE,FT,233200
2024,SE,FT,144200
2024,SE,FT,247500
2024,SE,FT,172200
2024,MI,FT,138000
2024,MI,FT,86000
2024,EN,FT,179000
2024,EN,FT,112000
2024,MI,FT,92000
2024,MI,FT,80000
2024,SE,FT,90000
2024,SE,FT,70000
2024,SE,FT,127000
2024,SE,FT,72600
2024,EN,FT,70000
2024,EN,FT,50000
2024,EN,FT,83000
2024,EN,FT,71000
2024,SE,FT,198650
2024,SE,FT,137000
2024,SE,FT,160000
2024,SE,FT,100000
2024,EN,FT,92700
2024,EN,FT,64900
2024,MI,FT,166000
2024,MI,FT,73000
2024,MI,FT,81713
2024,MI,FT,48067
2024,MI,FT,179000
2024,MI,FT,112000
2024,SE,FT,111800
2024,SE,FT,68195
2024,SE,FT,132000
2024,SE,FT,82500
2024,MI,FT,140000
2024,MI,FT,100000
2024,MI,FT,85000
2024,MI,FT,61800
2024,MI,FT,129118
2024,MI,FT,86078
2024,SE,FT,140000
2024,SE,FT,107000
2024,MI,FT,97000
2024,MI,FT,62000
2024,MI,FT,237000
2024,MI,FT,201450
2024,EX,FT,219650
2024,EX,FT,136000
2024,EN,FT,92700
2024,EN,FT,64900
2024,MI,FT,87800
2024,MI,FT,76300
2024,SE,FT,97000
2024,SE,FT,62000
2024,SE,FT,253000
2024,SE,FT,187000
2024,SE,FT,250000
2024,SE,FT,150000
2024,MI,FT,184000
2024,MI,FT,123000
2024,SE,FT,245000
2024,SE,FT,180000
2024,SE,FT,184000
2024,SE,FT,123000
2024,SE,FT,317000
2024,SE,FT,266000
2024,SE,FT,229000
2024,SE,FT,221000
2024,MI,FT,184000
2024,MI,FT,123000
2024,MI,FT,120000
2024,MI,FT,62100
2024,SE,FT,210000
2024,SE,FT,162000
2024,SE,FT,198000
2024,SE,FT,162000
2024,SE,FT,300000
2024,SE,FT,180000
2024,MI,FT,68088
2024,MI,FT,54552
2024,SE,FT,324000
2024,SE,FT,159000
2024,MI,FT,99000
2024,MI,FT,70000
2024,SE,FT,220000
2024,SE,FT,146000
2024,MI,FT,105000
2024,MI,FT,70000
2024,MI,FT,110000
2024,MI,FT,90000
2024,MI,FT,60000
2024,MI,FT,55000
2024,EN,FT,116013
2024,EN,FT,92810
2024,SE,FT,200000
2024,SE,FT,150000
2024,SE,FT,221000
